Book Id,Title,Author,Author l-f,Additional Authors,ISBN,ISBN13,My Rating,Average Rating,Publisher,Binding,Number of Pages,Year Published,Original Publication Year,Date Read,Date Added,Bookshelves,Bookshelves with positions,Exclusive Shelf,My Review,Spoiler,Private Notes,Read Count,Recommended For,Recommended By,Owned Copies,Original Purchase Date,Original Purchase Location,Condition,Condition Description,BCID
25256034,"ODY-C, Vol. 1: Off to Far Ithicaa",Matt Fraction,"Fraction, Matt",Christian Ward,"=""1632153769""","=""9781632153760""",0,3.33,Image Comics,Paperback,136,2015,2015,,2016/05/01,"to-read, comix","to-read (#566), comix (#116)",to-read,,,,,,,0,,,,,
53482,Understanding Computers and Cognition: A New Foundation for Design,Terry Winograd,"Winograd, Terry",Fernando Flores,"=""0201112973""","=""9780201112979""",0,4.15,Addison-Wesley Professional,Paperback,207,1987,1986,,2016/04/11,"to-read, cognitive-science, computer-science","to-read (#565), cognitive-science (#38), computer-science (#33)",to-read,,,,,,,0,,,,,
13513205,A Wrinkle in Time: The Graphic Novel,Hope Larson,"Larson, Hope",Madeleine L'Engle,"=""0374386153""","=""9780374386153""",2,3.95,Margaret Ferguson Books,Hardcover,392,2012,2012,2016/03/04,2016/03/05,"childrens, comix","childrens (#8), comix (#115)",read,"The artwork was nice, but I didn't enjoy the story as much as I did when I was 11.",,,,,,0,,,,,
25663844,Every Anxious Wave,Mo Daviau,"Daviau, Mo",,"=""1250067499""","=""9781250067494""",0,3.56,St. Martin's Press,Hardcover,288,2016,2016,,2016/02/27,"to-read, scifi","to-read (#564), scifi (#143)",to-read,,,,,,,0,,,,,
17465574,Blue Is the Warmest Color,Julie Maroh,"Maroh, Julie",Ivanka Hahnenberger,"=""1551525143""","=""9781551525143""",4,3.92,Arsenal Pulp Press,Paperback,156,2013,2010,2016/02/27,2016/02/27,"comix, library","comix (#114), library (#98)",read,,,,,,,0,,,,,
13486632,The Hundred-Year-Old Man Who Climbed Out of the Window and Disappeared,Jonas Jonasson,"Jonasson, Jonas",Rod Bradbury,"=""1843913720""","=""9781843913726""",0,3.81,Hesperus Press,Paperback,396,2012,2009,,2016/02/25,to-read,to-read (#563),to-read,,,,,,,0,,,,,
20893314,A Brief History of Seven Killings,Marlon James,"James, Marlon",,"=""159448600X""","=""9781594486005""",0,3.86,Riverhead Books,Hardcover,688,2014,2014,,2016/02/25,to-read,to-read (#562),to-read,,,,,,,0,,,,,
25733442,Version Control,Dexter Palmer,"Palmer, Dexter",,"=""0307907597""","=""9780307907592""",0,3.80,Pantheon,Hardcover,495,2016,2016,,2016/02/25,"scifi, wishlist, abandoned, audio-book","scifi (#144), wishlist (#9), abandoned (#12), audio-book (#5)",abandoned,,,,,,,0,,,,,
23228585,"Sex Criminals, Vol. 2: Two Worlds, One Cop",Matt Fraction,"Fraction, Matt",Chip Zdarsky,"=""1632151936""","=""9781632151933""",4,4.09,Image Comics,Paperback,128,2015,2015,2016/02/19,2016/02/20,comix,comix (#113),read,,,,,,,0,,,,,
1146544,"Finder, Vol. 01: Sin-Eater 1",Carla Speed McNeil,"McNeil, Carla Speed",,"=""096736910X""","=""9780967369105""",0,4.05,Kogan Page,Paperback,168,1999,1999,,2016/02/20,"to-read, comix","to-read (#554), comix (#112)",to-read,,,,,,,0,,,,,
20702569,A Thousand Forests in One Acorn: An Anthology of Spanish-Language Fiction,Valerie Miles,"Miles, Valerie","Alfredo Bryce Echenique, Elvio Gandolfo, Juan Goytisolo, Ana María Matute, José María Merino, Javier Marías, Juan Marsé, Eduardo Mendoza, Antonio Muñoz Molina, Ricardo Piglia, Ramiro Pinilla, Horacio Castellanos Moya, Sergio Pitol, Evelio Rosero, Alberto Ruy Sánchez, Rafael Sánchez Ferlosio, Esther Tusquets, Hebe Uhart, Mario Vargas Llosa, Aurora Venturini, Enrique Vila-Matas, Rafael Chirbes, Edgardo Cozarinsky, José de la Colina, Jorge Edwards, Abilio Estévez, Cristina Fernández Cubas, Carlos Fuentes","=""1934824917""","=""9781934824917""",0,4.65,Open Letter,Paperback,717,2014,2014,,2016/02/16,"to-read, scifi","to-read (#553), scifi (#142)",to-read,,,,,,,0,,,,,
1152381,Eye and Brain: The Psychology of Seeing,Richard Langton Gregory,"Gregory, Richard Langton",,"=""0691048371""","=""9780691048376""",0,3.96,Princeton University Press,Paperback,296,1998,1969,,2016/02/04,"to-read, art, cognitive-science","to-read (#552), art (#15), cognitive-science (#37)",to-read,,,,,,,0,,,,,
25561766,The Office (Choose Your Own Misery #1),Mike  MacDonald,"MacDonald, Mike",Jilly Gagnon,"=""""","=""""",0,3.80,,Paperback,300,2016,2016,,2016/01/27,to-read,to-read (#551),to-read,,,,,,,0,,,,,
16071377,The Vorrh,Brian Catling,"Catling, Brian",Alan Moore,"=""0957142714""","=""9780957142718""",0,3.51,Honest Publishing,Paperback,485,2012,2015,,2016/01/27,to-read,to-read (#550),to-read,,,,,,,0,,,,,
383520,"Billy Hazelnuts (Billy Hazelnuts, #1)",Tony Millionaire,"Millionaire, Tony",,"=""1560977019""","=""9781560977018""",3,3.79,Fantagraphics,Hardcover,104,2006,2006,2016/01/17,2016/01/18,"comix, library","comix (#111), library (#100)",read,,,,,,,0,,,,,
17802065,Hyperobjects: Philosophy and Ecology after the End of the World,Timothy Morton,"Morton, Timothy",,"=""0816689237""","=""9780816689231""",0,3.80,Univ Of Minnesota Press,Paperback,240,2013,2013,,2016/01/17,to-read,to-read (#549),to-read,,,,,,,0,,,,,
23316526,"The Second Machine Age: Work, Progress, and Prosperity in a Time of Brilliant Technologies",Erik Brynjolfsson,"Brynjolfsson, Erik",Andrew McAfee,"=""0393350649""","=""9780393350647""",0,3.96,W. W. Norton  Company,Paperback,336,2016,2014,,2016/01/15,to-read,to-read (#548),to-read,,,,,,,0,,,,,
22928874,Rise of the Robots: Technology and the Threat of a Jobless Future,Martin Ford,"Ford, Martin",,"=""0465059996""","=""9780465059997""",0,4.02,Basic Books,Hardcover,352,2015,2015,,2016/01/15,"to-read, economics, computer-science","to-read (#547), economics (#23), computer-science (#32)",to-read,,,,,,,0,,,,,
2315635,The Seven Essentials of Woodworking,Anthony Guidice,"Guidice, Anthony",,"=""0806925272""","=""9780806925271""",0,3.53,Sterling,Paperback,128,2001,2001,,2016/01/03,"woodworking, to-read","woodworking (#1), to-read (#558)",to-read,,,,,,,0,,,,,
18490533,Radiance,Catherynne M. Valente,"Valente, Catherynne M.",,"=""0765335298""","=""9780765335296""",4,3.76,Tor Books,Hardcover,429,2015,2015,2016/02/02,2016/01/01,"scifi, library","scifi (#141), library (#99)",read,,,,,,,0,,,,,
20186,Seeing like a State: How Certain Schemes to Improve the Human Condition Have Failed,James C. Scott,"Scott, James C.",,"=""0300078153""","=""9780300078152""",0,4.19,Yale University Press,Paperback,445,1998,1998,,2015/12/09,to-read,to-read (#546),to-read,,,,,,,0,,,,,
102868,"A Study in Scarlet (Sherlock Holmes, #1)",Arthur Conan Doyle,"Doyle, Arthur Conan",,"=""1420925539""","=""9781420925531""",4,4.15,Digireads.com,Paperback,108,2005,1887,2015/11/22,2015/11/22,mystery,mystery (#7),read,,,,,,,0,,,,,
25842909,"Bacchus: Omnibus Edition, Volume 1",Eddie Campbell,"Campbell, Eddie",,"=""1603090266""","=""9781603090261""",0,3.95,Top Shelf Productions,Paperback,560,2015,2015,,2015/11/14,to-read,to-read (#545),to-read,,,,,,,0,,,,,
25733548,Nod,Adrian Barnes,"Barnes, Adrian",,"=""1783298227""","=""9781783298228""",0,3.40,Titan Books,Paperback,261,2015,2012,,2015/10/13,"to-read, scifi","to-read (#544), scifi (#140)",to-read,,,,,,,0,,,,,
22067499,A Planet for Rent,Yoss,"Yoss, Yoss",David Frye,"=""""","=""9781632060082""",0,3.98,Restless Books,ebook,347,2014,2011,,2015/10/02,"to-read, scifi, wishlist","to-read (#543), scifi (#139), wishlist (#10)",to-read,,,,,,,0,,,,,
22571814,At the Edge of Uncertainty: 11 Discoveries Taking Science by Surprise,Michael Brooks,"Brooks, Michael",,"=""1468310593""","=""9781468310597""",4,3.81,The Overlook Press,Hardcover,288,2015,2014,2015/09/23,2015/09/23,"physics, science, cognitive-science, biology, library","physics (#16), science (#7), cognitive-science (#36), biology (#14), library (#102)",read,,,,,,,0,,,,,
14376,Einstein's Dreams,Alan Lightman,"Lightman, Alan",,"=""140007780X""","=""9781400077809""",0,4.08,Vintage,Paperback,144,2004,1992,,2015/09/23,to-read,to-read (#542),to-read,,,,,,,0,,,,,
476017,The End of Time: The Next Revolution in Our Understanding of the Universe,Julian Barbour,"Barbour, Julian",,"=""0297819852""","=""9780297819851""",0,3.98,Weidenfeld & Nicolson,Hardcover,371,1999,1999,,2015/09/23,"to-read, science, physics","to-read (#541), science (#6), physics (#15)",to-read,,,,,,,0,,,,,
271495,To Engineer Is Human: The Role of Failure in Successful Design,Henry Petroski,"Petroski, Henry",,"=""0679734163""","=""9780679734161""",0,3.69,Vintage,Paperback,251,1992,1985,,2015/09/15,to-read,to-read (#540),to-read,,,,,,,0,,,,,
24612118,Fates and Furies,Lauren Groff,"Groff, Lauren",,"=""1594634475""","=""9781594634475""",0,3.56,Riverhead Books,Hardcover,390,2015,2015,,2015/09/15,to-read,to-read (#539),to-read,,,,,,,0,,,,,
303065,"How We Became Posthuman: Virtual Bodies in Cybernetics, Literature, and Informatics",N. Katherine Hayles,"Hayles, N. Katherine",,"=""0226321460""","=""9780226321462""",0,4.02,University Of Chicago Press,Paperback,364,1999,1999,,2015/09/10,"to-read, information-studies","to-read (#538), information-studies (#76)",to-read,,,,,,,0,,,,,
22823565,The Syndic,C.M. Kornbluth,"Kornbluth, C.M.",,"=""0380000938""","=""""",0,3.42,Avon,Paperback,221,1974,1953,,2015/09/08,"to-read, scifi","to-read (#537), scifi (#138)",to-read,,,,,,,0,,,,,
288132,"Litany of the Long Sun (The Book of the Long Sun, #1-2)",Gene Wolfe,"Wolfe, Gene",,"=""0312872917""","=""9780312872915""",0,4.22,Orb Books,Paperback,543,2000,1994,,2015/09/06,"to-read, wishlist, scifi","to-read (#536), wishlist (#8), scifi (#137)",to-read,,,,,,,0,,,,,
9634967,"Robopocalypse (Robopocalypse, #1)",Daniel H. Wilson,"Wilson, Daniel H.",,"=""0385533853""","=""9780385533850""",0,3.67,Doubleday,Audiobook,347,2011,2011,,2015/09/06,"to-read, wishlist, scifi","to-read (#535), wishlist (#7), scifi (#136)",to-read,,,,,,,0,,,,,
161849,Chocky,John Wyndham,"Wyndham, John",,"=""0140031219""","=""9780140031218""",0,3.78,Penguin,Mass Market Paperback,154,1970,1968,,2015/09/06,"to-read, scifi, wishlist","to-read (#534), scifi (#135), wishlist (#6)",to-read,,,,,,,0,,,,,
56140,Cadillac Desert: The American West and Its Disappearing Water,Marc Reisner,"Reisner, Marc",,"=""0140178244""","=""9780140178241""",0,4.25,Penguin ,Paperback,582,1993,1986,,2015/08/31,"to-read, environmental-science","to-read (#533), environmental-science (#15)",to-read,,,,,,,0,,,,,
1065453,The Exploit: A Theory of Networks,Alexander R. Galloway,"Galloway, Alexander R.",Eugene Thacker,"=""0816650446""","=""9780816650446""",0,3.80,Univ Of Minnesota Press,Paperback,196,2007,2007,,2015/08/31,"to-read, information-studies","to-read (#532), information-studies (#75)",to-read,,,,,,,0,,,,,
91262,What Is Life?,Lynn Margulis,"Margulis, Lynn",Dorion Sagan,"=""0520220218""","=""9780520220218""",0,4.32,University of California Press,Paperback,288,2000,1995,,2015/08/31,"to-read, biology","to-read (#531), biology (#13)",to-read,,,,,,,0,,,,,
162780,What Is Life? with Mind and Matter and Autobiographical Sketches,Erwin Schrödinger,"Schrödinger, Erwin",Roger Penrose,"=""0521427088""","=""9780521427081""",0,4.13,Cambridge University Press,Paperback,184,1992,1944,,2015/08/31,"to-read, biology","to-read (#530), biology (#12)",to-read,,,,,,,0,,,,,
15981711,"The Lives of Tao (Tao, #1)",Wesley Chu,"Chu, Wesley",,"=""0857663291""","=""9780857663290""",0,3.76,Angry Robot,Mass Market Paperback,460,2013,2013,,2015/08/20,to-read,to-read (#529),to-read,,,,,,,0,,,,,
23492504,The Incarnations,Susan Barker,"Barker, Susan",,"=""1501106783""","=""9781501106781""",0,3.77,Touchstone,Hardcover,371,2015,2014,,2015/08/20,to-read,to-read (#528),to-read,,,,,,,0,,,,,
11529868,The Orphan Master's Son,Adam Johnson,"Johnson, Adam",,"=""0812992792""","=""9780812992793""",0,4.06,Random House,Hardcover,443,2012,2012,,2015/08/20,to-read,to-read (#527),to-read,,,,,,,0,,,,,
40798,"Turtles, Termites, and Traffic Jams: Explorations in Massively Parallel Microworlds",Mitchel Resnick,"Resnick, Mitchel",,"=""0262680939""","=""9780262680936""",0,3.81,Bradford Book,Paperback,184,1997,1994,,2015/08/12,"to-read, computer-science","to-read (#526), computer-science (#31)",to-read,,,,,,,0,,,,,
23130056,"Cash Crash Jubilee (Jubilee Cycle, #1)",Eli K.P. William,"William, Eli K.P.",,"=""1940456274""","=""9781940456270""",0,3.63,Talos,Hardcover,392,2015,2015,,2015/08/07,to-read,to-read (#525),to-read,,,,,,,0,,,,,
23453106,A Beautiful Question: Finding Nature's Deep Design,Frank Wilczek,"Wilczek, Frank",,"=""1594205264""","=""9781594205262""",0,3.90,Penguin Press,Hardcover,448,2015,2015,,2015/08/07,to-read,to-read (#524),to-read,,,,,,,0,,,,,
23316497,Applied Minds: How Engineers Think,Guru Madhavan,"Madhavan, Guru",,"=""039323987X""","=""9780393239874""",0,3.28,W. W. Norton & Company,Hardcover,288,2015,2015,,2015/08/07,to-read,to-read (#523),to-read,,,,,,,0,,,,,
1291973,The Real World of Technology,Ursula Franklin,"Franklin, Ursula",,"=""088784636X""","=""9780887846366""",0,4.10,House of Anansi Press,Paperback,224,1999,1990,,2015/08/06,"to-read, information-studies, privacy","to-read (#522), information-studies (#74), privacy (#8)",to-read,,,,,,,0,,,,,
23365262,The Complete Stories,Clarice Lispector,"Lispector, Clarice","Benjamin Moser, Katrina Dodson","=""0811219631""","=""9780811219631""",0,4.42,New Directions,Hardcover,640,2015,2015,,2015/08/02,to-read,to-read (#521),to-read,,,,,,,0,,,,,
25910719,The Internet of Garbage,Sarah Jeong,"Jeong, Sarah",,"=""""","=""9781508018865""",0,4.24,Forbes Media,ebook,92,2015,2015,,2015/07/25,to-read,to-read (#520),to-read,,,,,,,0,,,,,
20518872,"The Three-Body Problem (Remembrance of Earth’s Past, #1)",Liu Cixin,"Cixin, Liu",Ken Liu,"=""0765377063""","=""9780765377067""",5,4.00,Tor Books,Hardcover,400,2014,2007,2016/05/02,2015/07/03,"scifi, chinese","scifi (#134), chinese (#10)",read,,,,,,,0,,,,,
336031,The Buddha in the Robot: A Robot Engineer's Thoughts on Science and Religion,Masahiro Mori,"Mori, Masahiro",Charles S. Terry,"=""4333010020""","=""9784333010028""",0,4.04,Kosei Publishing Co,Paperback,192,1989,1974,,2015/07/01,to-read,to-read (#519),to-read,,,,,,,0,,,,,
747570,"Evolution in Four Dimensions: Genetic, Epigenetic, Behavioral, and Symbolic Variation in the History of Life",Eva Jablonka,"Jablonka, Eva",Marion J. Lamb,"=""0262600692""","=""9780262600699""",0,4.16,MIT Press (MA),Paperback,462,2006,2005,,2015/06/14,"to-read, biology","to-read (#518), biology (#11)",to-read,,,,,,,0,,,,,
12414734,The Epigenetics Revolution,Nessa Carey,"Carey, Nessa",,"=""""","=""""",4,4.10,,Kindle Edition,320,,2011,2015/08/08,2015/06/14,"biology, library","biology (#10), library (#101)",read,,,,,,,0,,,,,
138929,The Closing of the Western Mind: The Rise of Faith and the Fall of Reason,Charles Freeman,"Freeman, Charles",,"=""1400033802""","=""9781400033805""",0,4.04,Vintage Books,Paperback,432,2007,2002,,2015/06/03,"to-read, history","to-read (#517), history (#17)",to-read,,,,,,,0,,,,,
13531540,Paradox: The Nine Greatest Enigmas in Physics,Jim Al-Khalili,"Al-Khalili, Jim",,"=""0307986799""","=""9780307986795""",0,3.92,Broadway Books,Paperback,256,2012,2012,,2015/06/03,"to-read, science","to-read (#516), science (#5)",to-read,,,,,,,0,,,,,
20306794,Hieroglyph: Stories and Visions for a Better Future,Ed Finn,"Finn, Ed","Kathryn Cramer, Lawrence M. Krauss, Neal Stephenson, Elizabeth Bear, Cory Doctorow, Karl Schroeder, Bruce Sterling","=""0062204696""","=""9780062204691""",0,3.69,William Morrow ,Hardcover,532,2014,2014,,2015/06/03,"to-read, scifi","to-read (#515), scifi (#133)",to-read,,,,,,,0,,,,,
19322249,Tigerman,Nick Harkaway,"Harkaway, Nick",,"=""0385352417""","=""9780385352413""",3,3.91,Knopf,Hardcover,337,2014,2014,2015/06/20,2015/06/03,,,read,,,,,,,0,,,,,
18667754,From Dude to Dad: The Diaper Dude Guide to Pregnancy,Chris Pegula,"Pegula, Chris",Frank Meyer,"=""0399166262""","=""9780399166266""",2,3.48,TarcherPerigee,Paperback,224,2014,2014,,2015/05/24,,,read,,,,,,,0,,,,,
22752699,Seveneves,Neal Stephenson,"Stephenson, Neal",,"=""0062190415""","=""9780062190413""",5,3.98,William Morrow,ebook,880,2015,2015,2015/06/02,2015/05/19,scifi,scifi (#132),read,,,,,,,0,,,,,
22929604,Why Grow Up?: Subversive Thoughts for an Infantile Age,Susan Neiman,"Neiman, Susan",,"=""0374289964""","=""9780374289966""",0,3.77,"Farrar, Straus and Giroux",Hardcover,240,2015,2014,,2015/05/14,"to-read, philosophy","to-read (#514), philosophy (#39)",to-read,,,,,,,0,,,,,
25329850,Thing Explainer: Complicated Stuff in Simple Words,Randall Munroe,"Munroe, Randall",,"=""0544668251""","=""9780544668256""",0,4.13,Houghton Mifflin Harcourt,Hardcover,64,2015,2015,,2015/05/13,to-read,to-read (#513),to-read,,,,,,,0,,,,,
20775041,Sam Zabel And The Magic Pen,Dylan Horrocks,"Horrocks, Dylan",,"=""1606997904""","=""9781606997901""",4,3.78,Fantagraphics,Hardcover,228,2015,2014,2015/05/12,2015/05/13,comix,comix (#110),read,,,,,,,0,,,,,
22571552,So You've Been Publicly Shamed,Jon Ronson,"Ronson, Jon",,"=""1594487138""","=""9781594487132""",0,3.91,Riverhead Books,Hardcover,290,2015,2015,,2015/05/03,to-read,to-read (#512),to-read,,,,,,,0,,,,,
14514115,Team Geek: A Software Developer's Guide to Working Well with Others,Brian W. Fitzpatrick,"Fitzpatrick, Brian W.",Ben Collins-Sussman,"=""1449302440""","=""9781449302443""",0,3.97,O'Reilly Media,Paperback,194,2012,2012,,2015/04/30,"for-work, to-read","for-work (#4), to-read (#560)",to-read,,,,,,,0,,,,,
23983558,"The Humans, Vol. 1: Humans for Life",Keenan Marshall Keller,"Keller, Keenan Marshall","Tom Neely, Kristina Collantes","=""""","=""""",5,3.78,Image Comics,Paperback,144,2015,2015,2015/04/12,2015/04/17,comix,comix (#109),read,,,,,,,0,,,,,
29393,Our Band Could Be Your Life: Scenes from the American Indie Underground 1981-1991,Michael Azerrad,"Azerrad, Michael",,"=""0316787531""","=""9780316787536""",0,4.20,Back Bay Books,Paperback,522,2002,2001,,2015/04/14,to-read,to-read (#511),to-read,,,,,,,0,,,,,
18374233,The Visual Language of Comics: Introduction to the Structure and Cognition of Sequential Images.,Neil Cohn,"Cohn, Neil",,"=""1441181458""","=""9781441181459""",0,4.04,Bloomsbury Academic,Paperback,240,2014,2013,,2015/04/14,"to-read, comix, ling","to-read (#510), comix (#108), ling (#13)",to-read,,,,,,,0,,,,,
7711871,Surfaces and Essences: Analogy as the Fuel and Fire of Thinking,Douglas R. Hofstadter,"Hofstadter, Douglas R.",Emmanuel Sander,"=""0465018475""","=""9780465018475""",0,3.67,Basic Books,Hardcover,578,2013,2011,,2015/04/10,"to-read, cognitive-science","to-read (#509), cognitive-science (#35)",to-read,,,,,,,0,,,,,
20906789,"Letter 44, Volume 1: Escape Velocity",Charles Soule,"Soule, Charles","Alberto Jimenez Alburquerque, Dan Jackson, Guy Major, Shawn DePasquale","=""1620101335""","=""9781620101339""",4,3.90,Oni Press,Paperback,144,2014,2013,2015/04/06,2015/04/07,comix,comix (#107),read,,,,,,,0,,,,,
23331563,"Alex + Ada, Vol. 2",Jonathan Luna,"Luna, Jonathan",Sarah Vaughn,"=""1632151952""","=""9781632151957""",0,4.05,Image Comics,Paperback,128,2015,2015,,2015/04/05,"comix, scifi","comix (#106), scifi (#131)",read,,,,,,,0,,,,,
21823465,"Alex + Ada, Vol. 1",Jonathan Luna,"Luna, Jonathan",Sarah Vaughn,"=""1632150069""","=""9781632150066""",0,3.99,Image Comics,Paperback,128,2014,2014,,2015/04/05,"comix, scifi","comix (#105), scifi (#130)",read,,,,,,,0,,,,,
16148398,Saga #1,Brian K. Vaughan,"Vaughan, Brian K.",Fiona Staples,"=""""","=""""",4,4.15,Image Comics,Comic Book,48,2012,2012,,2015/03/22,,,read,,,,,,,0,,,,,
23093367,"Saga, Vol. 4",Brian K. Vaughan,"Vaughan, Brian K.",Fiona Staples,"=""1632150778""","=""9781632150776""",4,4.47,Image Comics,Paperback,152,2014,2014,2015/03/21,2015/03/22,comix,comix (#104),read,,,,,,,0,,,,,
